n_neurons,position,D0,R2_D0,D1,R2_D1,overlap_area,overlap_percentage,filled_overlap_percentage,mean_soma_distance,std_soma_distance,total_intersections,intersections_per_neuron,std_intersections_per_neuron
10,0,1.6346157846627971,0.9987097956945068,1.6675088981239676,0.9985715958418838,19115,3.852510228349155,4.0097921578828135,1030.6759435046645,456.0373875964327,661,66.1,84.97270149877548
10,1,1.6375394870427664,0.9990279594442903,1.6797884697087127,0.9989233565661227,23326,4.701059683263938,4.942273751030259,977.1780408166535,446.6917779329594,729,72.9,75.70706704132712
10,2,1.6629111606951659,0.9992347451772494,1.7137788719883087,0.9988185795412852,24554,4.949445268657679,5.213982663942955,903.1567065823413,421.2402578519527,743,74.3,77.07424991526028
10,3,1.6436921984926367,0.9991068537111062,1.6911034052034712,0.9987605421658874,24438,4.9170333617031545,5.184297336572016,851.2257385701156,373.39679550973204,856,85.6,88.74885914759693
10,4,1.648645488820878,0.9986325907439955,1.6783950304696056,0.9985439599125023,17710,3.5613595505166082,3.6963908531545595,1017.4785829321247,474.8873579247589,574,57.4,48.66168924318185
10,5,1.6699867530522627,0.9995345248631686,1.7326865749381593,0.999074601330506,32366,6.506774958787343,6.983980389787499,740.7082085956782,378.1664077122729,1046,104.6,114.89891209232574
10,6,1.6516463886654513,0.9993017267022414,1.7035677412347485,0.9991194599380946,28274,5.67735043593152,6.035005336179296,851.15855596794,417.5078664976846,875,87.5,76.75024429928546
10,7,1.6215148701789925,0.9990273231109039,1.6754579899967394,0.9988306971802825,21547,4.328862566097173,4.532365172285409,967.7067664794848,460.75793350621035,760,76.0,105.26442893969454
10,8,1.694480889048182,0.9996480606373036,1.7629981265018329,0.9993264323116603,39220,7.876878089144087,8.588427739614287,658.9254283243515,319.4389501879024,1309,130.9,76.70958219153589
10,9,1.6664811502545447,0.9994451660377289,1.740022754743805,0.9991477830119132,37111,7.447387063047225,8.088674417286759,692.8585074448872,332.2037200387324,1205,120.5,120.58689812744998
10,10,1.6698562477046779,0.9992594583573255,1.7186721641842118,0.9990308818963736,29674,5.951249252935113,6.3454387214178345,864.1863119898353,446.99473156419236,915,91.5,73.77940091922677
10,11,1.670332002518875,0.9992968894731873,1.7336540456129013,0.999203316977202,33454,6.710098242545561,7.225735662571493,726.6389359005925,314.71447481791046,1140,114.0,106.10278035942319
10,12,1.6895814216341027,0.9993315772200189,1.7355792320526815,0.9991127854053204,29536,5.919975306711884,6.315672430088397,728.5751119958812,346.0771791747803,983,98.3,119.21426089189161
10,13,1.6745062413127734,0.9993061993793996,1.719636825225938,0.9988701476217907,25172,5.041498429789143,5.319470419796916,792.3666653450866,357.99313135642933,838,83.8,74.15011800395196
10,14,1.6530101296173678,0.999124092333328,1.6942451175165487,0.9988480335305893,23210,4.646190864159472,4.883868714202147,994.2509725548484,482.7560690511799,740,74.0,83.10234653726692
10,15,1.6098213505628594,0.9985677587473863,1.6560830081294617,0.9985297213319957,21883,4.377703181201663,4.589449488371703,1028.594707045041,466.8392564691887,696,69.6,110.67863389109932
10,16,1.6308768885028975,0.9988316631739692,1.6748960961763404,0.9985495173983403,17812,3.5642819408647766,3.700003115879561,924.7498986294346,381.13899981643584,632,63.2,74.5240900648911
