n_neurons,position,D0,R2_D0,D1,R2_D1,overlap_area,overlap_percentage,filled_overlap_percentage,mean_soma_distance,std_soma_distance,total_intersections,intersections_per_neuron,std_intersections_per_neuron
5,0,1.5409715052594903,0.9975946963365333,1.5529919357472108,0.9980967769705783,2779,1.269935566421423,1.286270371347506,1003.2505353304108,492.2605224932411,67,13.4,9.703607576566563
5,1,1.5467538873758475,0.9988480008454219,1.5808170797594658,0.9984820709143527,5587,2.550664030934848,2.61828440745323,746.8644274101189,284.31808250197446,246,49.2,39.03126951560761
5,2,1.6036888817778188,0.9987595550263223,1.6301332819572112,0.9985775344672099,6795,3.0977183105012425,3.1969098890138277,643.9865448991544,340.2198764533513,237,47.4,43.41151920861559
5,3,1.5688061538449813,0.9987623717636632,1.596804505317733,0.9986111040242727,5434,2.475626423690205,2.5387422153492523,784.6412545483464,417.5663740339647,170,34.0,12.569805089976535
5,4,1.5468927464450275,0.9984115953791048,1.564086332347773,0.9983439600987619,2959,1.3487089496114313,1.3671793781851953,766.446767710164,307.0965057036752,126,25.2,18.445595680270127
5,5,1.6231850083742378,0.9992883874160626,1.6784832674364427,0.9991705376053824,11957,5.450757644827775,5.777165772817316,447.64390618218977,207.6575048273015,338,67.6,53.82713070562093
5,6,1.5313130291695536,0.9989031292698592,1.5773734171525111,0.9985891514995854,4429,2.0141156354309726,2.0556401306995395,856.06629899902,425.7321873551834,126,25.2,29.937267744401794
5,7,1.576968431754168,0.9990958171402682,1.61758562479671,0.9986816647058079,5337,2.430770632173438,2.4919107450518974,649.2874913021681,210.7601033648266,190,38.0,23.16894473211933
5,8,1.5826090356134812,0.9989055127779062,1.6124368485173053,0.9986242434524247,5217,2.3713636363636366,2.429336437718277,664.2751683903256,344.50290997517305,155,31.0,23.65586608010791
5,9,1.586256724936602,0.9989182959208409,1.6166048876713228,0.9986663440250162,7036,3.20581749257322,3.3125865104848358,629.0097018260797,246.7462476754315,184,36.8,19.71395444856257
5,10,1.458320044234756,0.9976870060133024,1.4621381846229233,0.9982432304014883,468,0.21216503538350642,0.21261613247620564,1140.1246549749712,309.2725189046463,32,6.4,7.222188034107115
5,11,1.5861056095489066,0.9995190504136107,1.6531082586917563,0.9991443531835483,9462,4.29700272479564,4.495588507789598,522.7443784051095,188.55853757613008,311,62.2,31.550594289173063
5,12,1.5686572322044978,0.9980484422049087,1.58451232010361,0.9985229424061371,4441,2.0160063916617865,2.057542624166049,697.7770620646404,210.27327975284632,134,26.8,11.35957745693034
5,13,1.528437304465935,0.9984206972674775,1.5555420582434172,0.9986536551565854,3778,1.7138372625781957,1.7437218168307462,945.0935313138907,381.53821567745797,114,22.8,23.83778513201258
5,14,1.5136566177966115,0.9983146054090988,1.531497036809787,0.998361320911265,1900,0.8610102822754236,0.8684880537182715,961.8631420546726,314.2910076028952,82,16.4,23.55758901076254
5,15,1.5569442964063478,0.9990763493965176,1.6076127742699309,0.9987309480886823,4653,2.1057824160606073,2.1512187002995895,761.0453089679015,336.58926745846935,179,35.8,19.427815111329426
5,16,1.568517936686526,0.999264440775125,1.6135461342357342,0.9990122329222895,7753,3.5106705729461467,3.641307921359396,608.4306315047891,353.95731903358984,226,45.2,42.22132162782212
5,17,1.5563913132303573,0.9980887304679565,1.571464488179463,0.9984156017183738,3435,1.5558685913840662,1.5804948076029395,750.3282213830513,245.89289034523276,133,26.6,29.075075236360096
5,18,1.5704070045021055,0.9988818782354112,1.61298205588518,0.9988907882943938,8085,3.656319531122809,3.796612398040882,697.6154698086233,399.1149749331856,190,38.0,35.754719968138474
5,19,1.5889053950969279,0.9993879269992597,1.6487916018627051,0.9991669517634998,10576,4.77450227980678,5.018339525592298,592.9884461318339,349.60449805365397,329,65.8,54.81824513791006
5,20,1.5531821346532162,0.998788128174833,1.5907839564234656,0.9984232388145239,5274,2.383201008590188,2.4415084207505067,759.4245776337808,297.88713719998304,183,36.6,41.16989191144422
5,21,1.5296003825783697,0.9990964305510779,1.5721366540671151,0.9988644545503412,5569,2.5206736884032717,2.5860227536568376,898.162765107472,374.1305659896957,174,34.8,45.2
5,22,1.5512721371544822,0.9986410303909917,1.5800201673226986,0.9983199401207926,5017,2.267724365493706,2.3203755521124805,845.9231907223508,359.7431934985097,125,25.0,9.338094023943002
5,23,1.5417369575526538,0.9983739340598016,1.5635603512095464,0.9984916842849022,4399,1.9883564306312658,2.0286941002310472,889.2434243311891,352.37789915659596,142,28.4,11.651609330903607
5,24,1.4985451728136232,0.9979408026762242,1.5088093915838585,0.9983907809377284,1486,0.6703114286745335,0.674834924296782,1063.5480805651891,353.37820741150415,45,9.0,16.407315441594946
5,25,1.5445125630985117,0.9983592641936989,1.569554969919081,0.998448623590832,4025,1.8157867431778298,1.849545769939482,786.548165278229,289.88039545428023,125,25.0,33.166247903554
5,26,1.5198227311615533,0.9989799785647938,1.5721999555138384,0.9989901450314754,7687,3.4630337923981744,3.5916029286024655,879.0398831530995,533.9940212021329,220,44.0,51.09598810082843
5,27,1.4976819553677487,0.9984849692160691,1.518622308666146,0.9986206545740309,2766,1.2435205207860345,1.259195862772234,975.5481902379073,381.95617088667217,79,15.8,15.742934923323542
5,28,1.5714516633989906,0.9991894672405607,1.617869866104295,0.9989875138295311,8886,4.004199768381873,4.176144374471285,596.8220178850672,333.26969023241395,253,50.6,41.266935917269166
5,29,1.486468470048857,0.9987118175037673,1.524290130542786,0.9987204919032335,3676,1.6557216081578972,1.6837669475998536,973.3102098805635,340.165869966703,134,26.8,42.54221432882872
5,30,1.526416494622627,0.9986245469982821,1.5511155772398093,0.9986837468934233,5572,2.5081248480810956,2.572650125123508,956.6823068005809,408.3901822734111,152,30.4,29.0613144919496
5,31,1.529692790339087,0.9984400820046923,1.558245265680736,0.9983525177689707,3916,1.757559165024752,1.7892635051471026,900.5589521622005,332.6167281800867,122,24.4,25.451129640941282
5,32,1.5875351235042106,0.9988631779706636,1.625955575362983,0.9988503326952509,10806,4.856454599385191,5.109630561321714,655.3746650321849,346.11170735686966,291,58.2,45.86327506840304
5,33,1.4970607865894057,0.998314657356709,1.5232283942137894,0.9984262042873244,3612,1.619542116165828,1.6462030681724957,1110.4836088097131,423.5867573718198,119,23.8,45.239805481456266
5,34,1.5586155686891363,0.9985102339348301,1.5935208027735428,0.9986691976529041,5464,2.4491369302417314,2.5112256012648047,750.9890296308882,433.88715494082544,163,32.6,29.78187368182197
5,35,1.524876170713632,0.9984360871622788,1.5563881680185057,0.9984579786566492,5087,2.281145460578829,2.334396438978501,880.7788121436852,394.88556550660275,145,29.0,52.767414187166686
5,36,1.5142932984049562,0.998125293310392,1.524214274780073,0.9983972107232454,2250,1.0076943058553758,1.0179567571969543,957.910876983048,369.92622807842355,94,18.8,31.257639066314653
5,37,1.5782016295990948,0.9987237062725829,1.6079659332772387,0.9986685706381083,5509,2.469982693532044,2.5335375247766083,739.6891504656973,334.5994423613688,193,38.6,34.04937591204867
5,38,1.5097641212512356,0.9994115096889974,1.569350389636623,0.9992944708472636,6712,3.0004872662574824,3.09358652317194,908.842326639741,514.4861266183151,203,40.6,43.869807385034186
5,39,1.475321859165177,0.9992376575615207,1.5197080258946696,0.9990399342009005,4181,1.864428698199785,1.8998845800805215,1064.3762899670714,460.31281753662137,129,25.8,44.31523440082429
5,40,1.5333285376460462,0.9980318482882361,1.537218763887169,0.9979721716980537,2396,1.069556910605398,1.081188404750731,950.6647108806465,396.02790250839223,78,15.6,11.124747188138706
5,41,1.4925489938465473,0.9988730456983298,1.5252041480717953,0.9988981918162402,4638,2.0719786994514036,2.1161172578989396,988.9334932303269,459.0436419141877,102,20.4,31.83959798741184
5,42,1.5475299340249034,0.998488226263674,1.5686316432686862,0.9985132241567284,3618,1.6172145290052655,1.6441493640168507,938.8353666795234,455.1678735361968,128,25.6,22.184679398179277
5,43,1.5189827064131023,0.9985670021816173,1.544257752210193,0.9987584455547199,6367,2.841091636026131,2.9255942397912063,820.1662673503749,429.92946052434115,136,27.2,44.2067868092672
5,44,1.5796909908697863,0.9988209641058918,1.620297854445367,0.998543567712463,5671,2.527206124831772,2.592978702001774,667.437658762278,211.43432143715333,195,39.0,33.555923471125034
5,45,1.4740636818263229,0.9987939226229678,1.5061088878753786,0.9987824717253515,3035,1.3553342562407895,1.3739559519228592,1231.016144038903,478.63325231805555,96,19.2,19.5202459000905
5,46,1.4968414283483193,0.998139981545221,1.5183994271965067,0.9981844215643412,1887,0.8410027855153204,0.848135629786775,1058.7919693863255,388.9081254311446,95,19.0,32.04372013359248
5,47,1.5569004249373857,0.9989377446179545,1.5888951511107252,0.9988739103237368,6231,2.7815846684731413,2.8621956821313734,731.4420062368765,300.288893345558,168,33.6,25.51391777050322
5,48,1.4848126780243647,0.9973745383610051,1.4835775264460376,0.9976189355307006,203,0.09014049484023375,0.09022182123635006,1119.3440707108177,342.84255093586717,19,3.8,4.8
5,49,1.5366891508029503,0.9984035814249164,1.5700808593955906,0.9983888377393243,4569,2.0346092873301154,2.076922027919578,870.3610114459987,356.6913926245228,185,37.0,50.6714909983908
5,50,1.4924591578998927,0.9989056374108708,1.5353016372266708,0.9986327228866647,3603,1.6011483117506422,1.6272830740881254,1038.7150524782296,559.2741058884875,113,22.6,32.46166970443757
