n_neurons,position,D0,R2_D0,D1,R2_D1,overlap_area,overlap_percentage,filled_overlap_percentage,mean_soma_distance,std_soma_distance,total_intersections,intersections_per_neuron,std_intersections_per_neuron
8,0,1.653660382879149,0.9994171999666143,1.7049864862556257,0.9991723907620585,16897,4.28704448408057,4.48342562692868,744.9970168497582,295.84153274766226,590,73.75,70.97182539571601
8,1,1.6483549650043823,0.9994890354457119,1.7180049896930552,0.9991359871536517,22806,5.776683536223954,6.14644085337588,685.2864883439577,288.36520773935604,782,97.75,102.9963591589528
8,2,1.6151488287609492,0.9985664208725353,1.6384359177810583,0.9986151471653515,10242,2.594592951381148,2.6642457286745884,952.8545363747362,354.1414420409755,335,41.875,40.36629163051766
8,3,1.6417470202500997,0.998871928945909,1.673046752045507,0.9987196436012182,13429,3.401382943694435,3.522794941278007,868.2660406344846,376.7160574238897,402,50.25,38.43175770115127
8,4,1.6186327322139307,0.9992566714507116,1.6688632198476416,0.9990399931352727,13954,3.5332575398865127,3.66422717473222,859.6450610800981,382.5488967559929,461,57.625,47.82454913535516
8,5,1.63688511121744,0.9995960051692726,1.7075410326371903,0.999297727153307,21018,5.310687069192052,5.621093676871357,718.9326179530625,315.7107761985484,697,87.125,91.8024373314783
8,6,1.5857695534125875,0.9986929393169555,1.623280656192655,0.9988162430461031,16296,4.112575962528518,4.300189993666878,1022.967127113364,498.5667925100693,472,59.0,94.88677463166297
8,7,1.61681983118037,0.9989176027297662,1.6645080460026649,0.9986342756351942,14440,3.6475239021432992,3.788594337048465,893.4300228053872,381.428249555387,473,59.125,62.57745200948981
8,8,1.6557587656035604,0.9991678955136417,1.704893878852808,0.9988530574808648,17463,4.407878296821875,4.6172517001047035,713.8946234754668,278.190933835274,587,73.375,61.84607909964867
8,9,1.6285964571399456,0.9988471330479228,1.6639606519309438,0.9986575134845598,13924,3.5115239216892844,3.642851910378099,892.4555393522858,398.1057448256624,364,45.5,50.85272854036448
8,10,1.6398450283578847,0.9996062127803577,1.700033460884275,0.9993484793200591,22907,5.768586674859418,6.130258971127008,778.0302770196657,431.5121453822392,699,87.375,83.33629161415811
8,11,1.620570626590804,0.9992432026601522,1.664279196161237,0.9989453830576597,12463,3.1418826085970055,3.2447701740454837,908.3711090947945,376.7820615592368,411,51.375,57.52771071405501
8,12,1.6047064078272029,0.9995458135207497,1.6701681429988133,0.9992125336195286,16509,4.156700221066254,4.3418343059876765,915.2501724788227,430.175221503164,603,75.375,84.34564304100124
8,13,1.6051844750210165,0.9993662321659417,1.6677691405289616,0.9992488369088735,21974,5.530596475861843,5.866945765327509,845.0476733042425,389.7056377730172,744,93.0,107.87724505195709
8,14,1.6323465801454082,0.9991359630971143,1.6794278748003366,0.9989824473975079,17780,4.466551109101415,4.6830141965391,824.4928203462779,351.491588512685,518,64.75,76.04110730387873
8,15,1.6314477185330927,0.9992990568051219,1.6857513948861758,0.9990693221631306,20646,5.183946488294314,5.474330623478689,842.7519228693883,405.5847328106642,641,80.125,90.84155161598683
8,16,1.6312629798972182,0.9994594398005254,1.6752966802667215,0.9991045957421117,14415,3.6171061645124625,3.756156030956041,849.0729032516689,367.0968223864969,509,63.625,45.855070602933324
8,17,1.5848813387919927,0.9987045686646004,1.625102751083511,0.998889813945147,10649,2.6708367401194844,2.744948433943637,1059.5673984692369,403.1590196218433,323,40.375,43.27455950093542
8,18,1.595489982719503,0.9992315804717404,1.6497596189800736,0.999015403046279,18986,4.761713675192239,5.010278644960561,894.4879004140766,420.056513812016,635,79.375,121.98949749876012
