n_neurons,position,D0,R2_D0,D1,R2_D1,overlap_area,overlap_percentage,filled_overlap_percentage,mean_soma_distance,std_soma_distance,total_intersections,intersections_per_neuron,std_intersections_per_neuron
4,0,1.512427844907074,0.9986676384941015,1.5331426240825095,0.9988449676894116,2465,1.5049299429164504,1.5279430724982643,747.3276075483612,332.06460494882316,85,21.25,21.70829334609241
4,1,1.606255524009132,0.9995885647984482,1.6746776166140447,0.9991844713668423,10251,6.251562738222289,6.684403059527769,320.4747643025469,113.93108924970345,214,53.5,14.089002803605371
4,2,1.5357708344492513,0.9989709910743051,1.5727170659324932,0.9983350663721676,3489,2.1275038873136376,2.174482088101114,572.2720981811763,207.185815135843,98,24.5,26.627053911388696
4,3,1.3785969494659656,0.9986999330117761,1.3922154993130393,0.9990025188062434,4,0.0024353861609181407,0.002435445473420157,1314.5612131865173,412.9297221921758,2,0.5,1.0
4,4,1.5135497153944408,0.9995512027685779,1.5793581340999558,0.9993298157166504,5000,3.0464213688180495,3.144219038875124,685.0423724328967,314.9545579507068,130,32.5,34.70590727815655
4,5,1.47648716825478,0.9984949267273786,1.4955719673306278,0.9984952268396352,1995,1.215596190522615,1.230554767397392,793.92476176718,308.25364294699654,40,10.0,14.017845768876187
4,6,1.498416490428163,0.9987374607257863,1.5243488028321917,0.998630067963936,2323,1.4120207153103648,1.4323502753096848,861.868907309023,459.5510822583839,74,18.5,17.76231966833161
4,7,1.4320618135505305,0.9987315585479768,1.4669129830397631,0.9991554930352702,1324,0.8047311383541912,0.8112595969436837,1097.025667799673,458.8218536282189,39,9.75,14.5
4,8,1.4279073418740302,0.998589952971215,1.4497421586436945,0.9986333196755921,845,0.5135810272836122,0.5162322984250333,1136.2043246058388,371.11836280719655,19,4.75,9.5
4,9,1.4872154710199461,0.9990842583019562,1.5252541421359924,0.9987689776210262,2128,1.2918657382393472,1.3087733325133,894.7078694299602,369.0513072143289,68,17.0,14.212670403551895
4,10,1.4989749912710177,0.9988506727534193,1.5210847599221409,0.9985482063044416,2638,1.6022351119074372,1.6283247020190486,783.7445345587254,335.1565687806551,49,12.25,8.381527307120106
4,11,1.4827588266088731,0.9992430860302555,1.5305948775695652,0.9989549936433771,3493,2.1212121212121215,2.167424717204748,823.5665242569354,456.12152001548156,95,23.75,28.86607004772212
4,12,1.4726864339761394,0.9990024576780936,1.509023185428561,0.9986506347620934,2038,1.2358555783294727,1.2513200874327677,870.2910358196963,352.59989509491777,60,15.0,23.24865587512534
4,13,1.4717358577826247,0.9985568714756053,1.4914054137995478,0.9986347108019606,2583,1.5674399694158057,1.5923998816334581,970.7284621308164,448.580121418123,68,17.0,24.535688292770594
4,14,1.5048152831138613,0.9991575703409795,1.546792428297699,0.9990569204202447,4247,2.573128468603834,2.6411527291496943,683.2575409660589,235.35269773410474,152,38.0,41.611296543126365
4,15,1.4454723099288154,0.9995441437588448,1.5052181566214629,0.9990026355245621,3790,2.2952864868793186,2.3511749671207722,881.8603124179332,372.24502975084766,101,25.25,34.23813663153998
4,16,1.4791582351416388,0.9988373824067898,1.5057796187345027,0.9985542263001966,1179,0.7130545223623332,0.7181755052812397,923.3612538875368,381.2262522540592,55,13.75,19.189841062395487
4,17,1.485052852742585,0.9986618191123127,1.5134049191449312,0.9984540298716195,3166,1.9145758120014753,1.9519473233167075,819.1078253162606,358.62757396484864,84,21.0,29.53811097548386
4,18,1.5058995095103531,0.9990329154367615,1.5344264613194005,0.9986654872014218,2965,1.7939363137482682,1.8269989155082322,785.4682863956613,241.1296629042176,70,17.5,25.622255950637914
4,19,1.4343834205343053,0.9987095186679585,1.4693746298422912,0.9986942374380468,799,0.48275320375327024,0.48509501548175576,1041.3204269149348,395.4904112624704,45,11.25,17.867568385205637
4,20,1.5015706394474726,0.998811495585623,1.5547878138604105,0.9988403432760081,3952,2.388579303008691,2.4477256961648997,651.6244859628472,187.26284703003188,130,32.5,25.099800796022265
4,21,1.4720296387196972,0.998427250699193,1.491621677531833,0.9982812004286206,1450,0.8768428818499571,0.8845994289758168,903.024630100378,249.33837875880116,33,8.25,9.836157786453
4,22,1.4415356810911446,0.9986885132555344,1.4698079677209486,0.9991112580471252,1735,1.047287916651576,1.0583721199773075,1027.325214281941,377.8095109411437,46,11.5,21.0
4,23,1.4120269905768543,0.999025621641196,1.4409870836842706,0.9990006365020166,736,0.4435391531776928,0.4455151874674641,1197.5393758814641,324.2902390650914,28,7.0,13.038404810405298
4,24,1.5166057731600062,0.9982631550267556,1.5338893396727864,0.9981790738759976,1880,1.1355879990093807,1.1486317230086818,865.5315014542084,433.788852607145,45,11.25,15.660459763365825
4,25,1.3868866916116658,0.9989310453657236,1.409855134723899,0.9988896980102183,42,0.025296785501328082,0.025303186394115204,1222.860993632601,226.20069317509027,10,2.5,4.0
4,26,1.476640159693808,0.9983981908620935,1.493583232158942,0.9985078279978732,2470,1.4852854514185378,1.5076787850672657,773.9053570500288,297.4628375462279,53,13.25,21.02974084481309
4,27,1.4519518425277609,0.9986558156787247,1.4772886367960607,0.998535481924717,1814,1.0930344661364184,1.105113740206889,953.0765531453036,360.8832749917948,43,10.75,18.172781845386247
4,28,1.4795810972601788,0.9990729931771161,1.5186967323965832,0.9987449522479589,2007,1.2064850827467224,1.2212932199058015,827.0251476753037,332.3992931037349,54,13.5,15.508062419270823
4,29,1.4481460021919967,0.9983207712286359,1.4552080952169804,0.9986234273944724,611,0.3674060889591764,0.36876093910314445,954.8544348377221,369.43296550893,28,7.0,10.44030650891055
4,30,1.532529787030085,0.9986018011223213,1.556566995932443,0.9988829961093022,3935,2.367415696537617,2.4248212965245255,734.4214702719838,387.62135485312706,75,18.75,4.5
4,31,1.4584893011444502,0.9980056498975519,1.4601965392666445,0.9983244426934778,548,0.32909157513557014,0.33017816365509634,950.900862028812,304.3098269050233,21,5.25,6.576473218982953
4,32,1.4941629069621927,0.9987124479627594,1.5192129264379377,0.9985593550364651,1564,0.9398530127577234,0.9487700567199491,860.1398590727963,212.52333383301254,55,13.75,19.78004044485248
4,33,1.4350440336627284,0.9993024083298392,1.4747042164699191,0.9989901121015173,2102,1.2618940417229476,1.278021316568677,1163.659793682694,502.05873325657234,65,16.25,25.16445906432324
4,34,1.4353084230138262,0.9991035941343553,1.4639066870759203,0.9988991847465412,710,0.425756467300704,0.4275769036205526,1099.4175157109057,386.0258518441119,23,5.75,2.5
4,35,1.478877704459648,0.9984407714270229,1.5048835757022194,0.9984698193518123,2051,1.230376071554977,1.24590721605647,852.2821779225713,338.75639209218264,74,18.5,21.737065119284157
4,36,1.4740675302351964,0.9993795983733527,1.5103060261650685,0.9990659290867091,2151,1.2871221958268757,1.3039050471006148,986.8829262205128,373.4621108237296,55,13.75,10.307764064044152
4,37,1.5203225382928143,0.9990480332118853,1.5445128127038839,0.9992381627377797,3605,2.1557781432202123,2.2032758831438697,765.5874403410813,269.58730126076534,115,28.75,19.267848867997692
4,38,1.4871539961780882,0.9981996889948666,1.503306165820561,0.9988036059403703,2401,1.437311431444854,1.4582713320011904,798.0763183480722,281.85630385863095,57,14.25,21.523243250030884
4,39,1.4864478607452483,0.9989108808398144,1.5109941870800212,0.998650118392228,2085,1.2457206359448656,1.2614345869028605,1050.7317143870678,527.3122664805456,54,13.5,0.0
4,40,1.4330113809682699,0.9987786135520456,1.4518051400118364,0.9989206249540241,738,0.4406127980703787,0.44256278634651824,1052.18561271957,298.8528078969556,34,8.5,11.597413504743201
4,41,1.5045638100645493,0.998225057625795,1.5201023494093138,0.9980165634511009,3072,1.8348185488687674,1.8691133880113902,787.4568208872374,315.55240613948297,75,18.75,30.516389039334257
4,42,1.55347304050729,0.9996576696895306,1.6237267703953686,0.9992579169082478,5877,3.5079865339159086,3.6373651538313947,423.9844634660458,171.04142241636774,167,41.75,25.342651794948374
4,43,1.5566076270161602,0.999600618151893,1.6127562761769911,0.9990203520819544,5439,3.243678435114504,3.3565579081837313,474.70469008579374,200.82296600173896,171,42.75,27.17075633838705
4,44,1.4576839144133378,0.9994329566125381,1.5149096620121676,0.9992641910031433,3274,1.9539502739349957,1.9933514362602438,828.4727208152817,296.824948837083,100,25.0,29.402380855978315
4,45,1.4796449695423246,0.998231842523102,1.501287741319264,0.9984925767138237,2311,1.375046856313256,1.3942180071912933,817.2078456461073,422.8905053257683,64,16.0,20.03746490951388
4,46,1.5462203554519984,0.9986040830961989,1.5620478030234124,0.9984544131680394,2565,1.524689266544216,1.5482959689978633,671.4755317929099,291.71067110919915,65,16.25,16.889345754054535
4,47,1.46827309187458,0.9986846882928854,1.4964774777672163,0.9988933701710377,2111,1.2547774865219898,1.2707222228910586,976.5134240473184,384.8087191088454,45,11.25,2.5
4,48,1.4620527251650781,0.999547264799751,1.5184031366309862,0.9991727441542616,4747,2.8215141194581643,2.903434946420708,1014.3326377462963,485.95065948138404,112,28.0,13.0
4,49,1.5385490611237407,0.9989627644314347,1.5611771289288352,0.9988288697660213,3729,2.2112453895326083,2.261644832605531,581.981225698409,292.0135657225945,89,22.25,25.578311124857326
4,50,1.4610410672518388,0.9982079018016462,1.4750353145338637,0.9983287875689038,494,0.29357056687644484,0.2944349412024151,929.2696572850464,277.347552725785,28,7.0,4.0
4,51,1.484165800373671,0.9991678447025182,1.5251033752305705,0.9991395271103551,4770,2.824724929826016,2.9074728757771546,750.2157887345053,436.46810714519495,117,29.25,40.5
4,52,1.442964599021948,0.9988323073151127,1.4791509623889973,0.9987341247058572,1072,0.6355869396370277,0.6396524873054042,1085.1473149907083,442.24670728505134,47,11.75,13.425721582097552
4,53,1.4970289573707292,0.9987600447967113,1.5116628198219446,0.9985443579621576,890,0.5277389056236806,0.5305387650965104,867.6089943812271,312.9601429808314,41,10.25,11.884864324004713
4,54,1.4993936223195545,0.999290569348,1.5418030384071566,0.9992154580575651,4730,2.803677381495729,2.8845508821359096,768.0649044113652,481.65764254334744,89,22.25,28.5175384631984
4,55,1.473492881207804,0.9988216570535312,1.5126677340384542,0.9984328932703879,2017,1.1935193732396032,1.2079363273225974,921.0593846264463,321.68267054360894,78,19.5,22.67156809750927
