n_neurons,position,D0,R2_D0,D1,R2_D1,overlap_area,overlap_percentage,filled_overlap_percentage,mean_soma_distance,std_soma_distance,total_intersections,intersections_per_neuron,std_intersections_per_neuron
9,65,1.6325948444179583,0.9992632103078374,1.673352835149377,0.999006130332937,20267,4.475897907036835,4.696882263921816,883.2311849472885,435.58745448241035,650,72.22222222222223,81.50407094278735
9,66,1.6577487789755188,0.9990900355922832,1.695661840209194,0.9989198855417061,24005,5.297865625558643,5.611214481398023,812.600537544747,399.0534646784105,674,74.88888888888889,71.25038444773908
9,67,1.67409431434127,0.99964533604442,1.7362865834202736,0.9994321547061045,33678,7.429057988917517,8.063708999662396,649.6517301373802,291.2438112418517,1121,124.55555555555556,114.30023276387736
9,68,1.691925839155282,0.9996859355043057,1.7510808212215137,0.9992924285656024,30474,6.716950856094937,7.232930554467712,704.3143460676422,339.2433835779348,1090,121.11111111111111,89.66948914737173
9,69,1.6383541439035645,0.9989223984723226,1.6692876361054145,0.9984950570514023,14845,3.27520551390611,3.3870654939137776,976.8999405420903,403.47412283981,457,50.77777777777778,42.42931667585806
9,70,1.6004546220583578,0.9990862911701194,1.644079268933485,0.9989525828001891,17120,3.7681529447498976,3.9190101752337787,1114.7780341214648,470.6270122627539,523,58.111111111111114,53.57814184861787
9,71,1.6689281580421955,0.9989394139444501,1.69604687925327,0.9986805149313505,16075,3.5410530860580534,3.673907826623547,827.1871783310831,326.7477788272406,560,62.22222222222222,62.09510825448171
9,72,1.6238187444330148,0.998557692506501,1.6389858942929965,0.9983346515530147,10179,2.239520193964142,2.2909628615991955,1068.9901729407443,427.57683530302984,332,36.888888888888886,40.18230063038473
9,73,1.6545620452043863,0.9991767709841192,1.6871802744608995,0.9990218967809491,18398,4.045356898633004,4.21744193509935,911.0351558906041,425.1783978410735,612,68.0,50.72146159828861
9,74,1.6423926509047595,0.9988781157050428,1.6693043116564883,0.99869874887786,15230,3.346289310110715,3.4632605586241554,969.5075397361963,368.9816604539031,465,51.666666666666664,32.9410247428812
9,75,1.6620047769180983,0.9993799330532503,1.7116212287863408,0.9991873343292699,22687,4.983470438994388,5.257133058508112,791.1820870729433,385.89408290737765,845,93.88888888888889,80.55471263926812
9,76,1.619361989935148,0.9992500011925097,1.6777899879599505,0.9989795524476422,23355,5.129922902892789,5.422744180214821,871.2525547985483,397.22149869701343,817,90.77777777777777,101.41784974506993
9,77,1.6682433277084388,0.9996139257177102,1.7370064733213226,0.9993557214875347,39308,8.6389689851607,9.53792921045416,637.1324246632807,345.80013805955105,1287,143.0,127.5809111461777
9,78,1.6343794162647143,0.9992895677517981,1.687545040433624,0.999163343645663,23071,5.060395294716317,5.3495366022756,825.2978594750741,388.1149295828593,761,84.55555555555556,96.23287085034285
9,79,1.6694899791948385,0.9993047461938519,1.7187956671116487,0.9989051084526436,22841,5.010441619065168,5.281180491008051,800.2053500753823,355.04480288353096,748,83.11111111111111,34.8704834678837
9,80,1.6587883200146718,0.9993119784666071,1.7069486468135855,0.9991260337474638,25632,5.614613064402012,5.957563516431412,700.2960757698451,327.3183852654671,830,92.22222222222223,92.54081515275195
9,81,1.6450099018919646,0.9993448406548722,1.7079887640788662,0.9990626542087213,31066,6.805317023588378,7.328321345923848,776.1173451596949,373.86187528443145,1015,112.77777777777777,99.75203825387464
9,82,1.6758845202149952,0.9991849348662848,1.7117706404164592,0.9988517677419031,21778,4.771022468365523,5.017209364474527,799.4640231599215,322.5295368114989,659,73.22222222222223,73.3653128924185
9,83,1.6682618885293221,0.9991805721445848,1.7080355686513444,0.9988691358491907,18386,4.02075765892446,4.1913724202861875,797.2749096504169,351.6251752165981,630,70.0,49.33108102966684
9,84,1.6483554799035531,0.9989259683518243,1.670446663497908,0.998942077229607,17945,3.920853170658166,4.082668055994777,886.8258282447355,365.2552755348185,545,60.55555555555556,52.33958443439757
9,85,1.6890249443125667,0.9990671604477704,1.714970536544902,0.9989097639389372,19498,4.263824408634365,4.456706087799259,816.2649705225043,359.81418599624885,606,67.33333333333333,33.592327166250996
9,86,1.6482771481530278,0.9993207169891997,1.6970708261689575,0.9991379173329051,23114,5.046207048621648,5.321490404096217,795.2475143488876,346.5032218614914,750,83.33333333333333,70.44619696382955
9,87,1.6278393264973645,0.9991367819949842,1.6653240062967285,0.9985751838237422,13404,2.9265033699328193,3.0151974589920547,1018.9749379657725,422.49499762018957,490,54.44444444444444,45.72731846851494
9,88,1.6626754636972174,0.9995098835108293,1.7161105641073593,0.9991859926402382,25585,5.586769063471024,5.934790374435749,821.8434655332752,388.39858956882637,793,88.11111111111111,52.23191399428297
9,89,1.6471801399374373,0.9993175253821669,1.6992583091912619,0.9989781208479892,20646,4.504545781815564,4.722766773645287,855.4919126193677,385.1630901614069,710,78.88888888888889,59.07956551743077
9,90,1.6594438879368443,0.9993656387023274,1.7102912541162958,0.9990367372029547,24193,5.283802643102533,5.588588588588589,875.7439604801029,465.95811917482536,801,89.0,33.072311346166565
9,91,1.685418446772489,0.9995589463010932,1.7397921846932953,0.999304963176853,33993,7.3888027891953465,8.036645191796206,597.8706267176696,291.6373181193853,1194,132.66666666666666,102.29478101165388
9,92,1.619097539856924,0.9986037077009908,1.6543912809648342,0.9986199970369287,21096,4.598071930967892,4.832214765100671,970.5721406704205,418.3391464862939,701,77.88888888888889,114.67032724561871
9,93,1.646019500587434,0.998933138927121,1.6697368438907558,0.9987491435567444,16551,3.607061131088591,3.7445277768351035,940.25611868517,387.0656202304394,544,60.44444444444444,49.00894350228208
9,94,1.674699040069969,0.9991335450310079,1.708785866127205,0.9989321546287121,23616,5.142308420921983,5.43735279016598,798.2375252875415,364.60586154053357,868,96.44444444444444,59.321055741793636
9,95,1.676821478652674,0.999362643989938,1.7167013330001,0.9990079335437314,24560,5.336369443635684,5.6458082861891485,783.0080889864373,355.1855918663429,765,85.0,73.16647684105975
9,96,1.592330905737877,0.9990629145998863,1.6343191553767014,0.9991181119967399,19666,4.274325358186118,4.471090012913552,1114.0889348682977,498.7349744278624,502,55.77777777777778,57.90818616302325
9,97,1.655005478175968,0.9995598716112727,1.718691059559554,0.9993002350184418,29528,6.416759023839017,6.881042876018652,769.7415375076175,352.46203723348816,1074,119.33333333333333,98.34406721076546
9,98,1.6362639039528468,0.9990920615148496,1.6723526636943442,0.9989406340654482,21707,4.716759740118642,4.964118935779984,950.1442899760906,495.6112279547335,650,72.22222222222223,98.8973779127874
9,99,1.6368645432027114,0.999369849357369,1.700609271498551,0.9990446784631293,24710,5.365545424737966,5.684118513065881,831.2663070581486,370.2928708222585,958,106.44444444444444,119.85402644183877
